TitleNumber,Title,WtrPubIndicator,PubType,Participant,Share,IPNameNumber,CurrentAffliation,RegistrationDate,RegistrationOrigin,ISWCNumber,SongviewStatus
71789924,DEL CAMPO A LA CIUDAD,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",02/25/2025,WORKS REGISTRATION,T3309444182,Reconciled
71789924,DEL CAMPO A LA CIUDAD,W," ",LOPEZ AISPURO MANUEL ALEJANDRO,100.00,01230001052,"BMI     ",02/25/2025,WORKS REGISTRATION,T3309444182,Reconciled
71790012,NO ES X MODA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",02/25/2025,WORKS REGISTRATION,T3310874734,Pending Society Review
71790012,NO ES X MODA,W," ",LOPEZ MORALES JOSE ALFONSO MR,100.00,01246324764,"BMI     ",02/25/2025,WORKS REGISTRATION,T3310874734,Pending Society Review
71790154,LAS GARZAS,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",02/25/2025,WORKS REGISTRATION,T3310874176,Pending Society Review
71790154,LAS GARZAS,W," ",HAROS PEDRO,100.00,00675463414,"BMI     ",02/25/2025,WORKS REGISTRATION,T3310874176,Pending Society Review
72009327,LA SOMBRERIZA,W," ",HURTADO MEDINA EDGAR SALVADOR,100.00,00589742096,"BMI     ",06/06/2025,WORKS REGISTRATION,T3330091588,Reconciled
72009327,LA SOMBRERIZA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",06/06/2025,WORKS REGISTRATION,T3330091588,Reconciled
72436432,LAS AMISTADES,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/20/2025,WORKS REGISTRATION,T3326928643,Reconciled
72436432,LAS AMISTADES,W," ",VALENTIN REGULO,100.00,01284810151,"BMI     ",05/20/2025,WORKS REGISTRATION,T3326928643,Reconciled
72436440,CON RUMBOS DIFERENTES,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/20/2025,WORKS REGISTRATION,T3326928609,Reconciled
72436440,CON RUMBOS DIFERENTES,W," ",VALENTIN REGULO,100.00,01284810151,"BMI     ",05/20/2025,WORKS REGISTRATION,T3326928609,Reconciled
72436455,POR ESO HE LLAMADO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",04/03/2025,WORKS REGISTRATION,T3316664883,Reconciled
72436455,POR ESO HE LLAMADO,W," ",AMARO PEREZ VICTOR EDUARDO,100.00,01055196755,"BMI     ",04/03/2025,WORKS REGISTRATION,T3316664883,Reconciled
72436464,ONAKI,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",04/03/2025,WORKS REGISTRATION,T3316664645,Reconciled
72436464,ONAKI,W," ",REYES FERNANDO VALENZUELA MR,100.00,00382436942,"BMI     ",04/03/2025,WORKS REGISTRATION,T3316664645,Reconciled
72436471,OYE BEBE,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/20/2025,WORKS REGISTRATION,"           ",Pending Society Review
72436471,OYE BEBE,W," ",CHAVEZ YOSGART ABDIEL,50.00,"           ","NA      ",05/20/2025,WORKS REGISTRATION,"           ",Pending Society Review
72436471,OYE BEBE,W," ",LOPEZ MORALES JOSE ALFONSO MR,50.00,01246324764,"BMI     ",05/20/2025,WORKS REGISTRATION,"           ",Pending Society Review
72616473,CARAVANA DE TROCAS,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",09/08/2025,WORKS REGISTRATION,T3351691271,Reconciled
72616473,CARAVANA DE TROCAS,W," ",PINEDA JOSE,100.00,00664430742,"BMI     ",09/08/2025,WORKS REGISTRATION,T3351691271,Reconciled
72616490,LOS ATENTADOS,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",04/11/2025,WORKS REGISTRATION,T3317644596,Reconciled
72616490,LOS ATENTADOS,W," ",COBIAN CARO RAFAEL JR,100.00,00823332857,"BMI     ",04/11/2025,WORKS REGISTRATION,T3317644596,Reconciled
72616530,EL CAPI,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",04/11/2025,WORKS REGISTRATION,T3317644778,Reconciled
72616530,EL CAPI,W," ",COBIAN CARO RAFAEL JR,100.00,00823332857,"BMI     ",04/11/2025,WORKS REGISTRATION,T3317644778,Reconciled
72616614,CABRON Y MEDIO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",04/11/2025,WORKS REGISTRATION,T3317594751,Reconciled
72616614,CABRON Y MEDIO,W," ",RIOS ADRIANA ISABELI,100.00,00855462023,"BMI     ",04/11/2025,WORKS REGISTRATION,T3317594751,Reconciled
72616616,LA TORTU,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",04/11/2025,WORKS REGISTRATION,T3317594626,Reconciled
72616616,LA TORTU,W," ",QUEZADA ALFONSO DE JESUS JR MR,100.00,00870476513,"BMI     ",04/11/2025,WORKS REGISTRATION,T3317594626,Reconciled
72616813,ESTE JUEGO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",04/11/2025,WORKS REGISTRATION,T3317594251,Reconciled
72616813,ESTE JUEGO,W," ",LOPEZ AISPURO MANUEL ALEJANDRO,100.00,01230001052,"BMI     ",04/11/2025,WORKS REGISTRATION,T3317594251,Reconciled
72616875,SI COMO NO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",04/11/2025,WORKS REGISTRATION,T3317643902,Reconciled
72616875,SI COMO NO,W," ",VILCHIS LUIS MANUEL,100.00,01222855958,"BMI     ",04/11/2025,WORKS REGISTRATION,T3317643902,Reconciled
72865254,CHUYITO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",04/29/2025,WORKS REGISTRATION,T3322383740,Reconciled
72865254,CHUYITO,W," ",RAMIREZ ROBERTO MIRANDA,100.00,00785871678,"BMI     ",04/29/2025,WORKS REGISTRATION,T3322383740,Reconciled
72865258,QUIERO PISTEARME UN WHISKITO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",04/29/2025,WORKS REGISTRATION,T3322458282,Reconciled
72865258,QUIERO PISTEARME UN WHISKITO,W," ",RAMIREZ ROBERTO MIRANDA,100.00,00785871678,"BMI     ",04/29/2025,WORKS REGISTRATION,T3322458282,Reconciled
72865259,PESE A QUIEN LE PESE,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",04/29/2025,WORKS REGISTRATION,T3322383784,Reconciled
72865259,PESE A QUIEN LE PESE,W," ",RAMIREZ ROBERTO MIRANDA,100.00,00785871678,"BMI     ",04/29/2025,WORKS REGISTRATION,T3322383784,Reconciled
72865271,QUIEN ES QUIEN,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",04/29/2025,WORKS REGISTRATION,T3322457916,Reconciled
72865271,QUIEN ES QUIEN,W," ",RAMIREZ ROBERTO MIRANDA,100.00,00785871678,"BMI     ",04/29/2025,WORKS REGISTRATION,T3322457916,Reconciled
72865277,EL COSALA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",04/29/2025,WORKS REGISTRATION,T3322458395,Reconciled
72865277,EL COSALA,W," ",RAMIREZ ROBERTO MIRANDA,100.00,00785871678,"BMI     ",04/29/2025,WORKS REGISTRATION,T3322458395,Reconciled
72865286,PACIECIA EN LA MESA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",04/29/2025,WORKS REGISTRATION,T3322383660,Reconciled
72865286,PACIECIA EN LA MESA,W," ",RAMIREZ ROBERTO MIRANDA,100.00,00785871678,"BMI     ",04/29/2025,WORKS REGISTRATION,T3322383660,Reconciled
72873301,SIGO VIVO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",04/29/2025,WORKS REGISTRATION,T3322432811,Reconciled
72873301,SIGO VIVO,W," ",QUEZADA ALFONSO DE JESUS JR MR,100.00,00870476513,"BMI     ",04/29/2025,WORKS REGISTRATION,T3322432811,Reconciled
72989733,EL TIEMPO ATRAS,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/05/2025,WORKS REGISTRATION,T3323911640,Reconciled
72989733,EL TIEMPO ATRAS,W," ",AMARO PEREZ VICTOR EDUARDO,100.00,01055196755,"BMI     ",05/05/2025,WORKS REGISTRATION,T3323911640,Reconciled
73034358,PATRULLANDO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/06/2025,WORKS REGISTRATION,T3323958181,Reconciled
73034358,PATRULLANDO,W," ",CORRALES RIVERA VICTOR DAVID,50.00,01132827769,"BMI     ",05/06/2025,WORKS REGISTRATION,T3323958181,Reconciled
73034358,PATRULLANDO,W," ",LOPEZ AISPURO MANUEL ALEJANDRO,50.00,01230001052,"BMI     ",05/06/2025,WORKS REGISTRATION,T3323958181,Reconciled
73034431,CARAY,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/06/2025,WORKS REGISTRATION,T3323869263,Reconciled
73034431,CARAY,W," ",VILCHIS LUIS MANUEL,100.00,01222855958,"BMI     ",05/06/2025,WORKS REGISTRATION,T3323869263,Reconciled
73067370,YO NACI PA SER JEFE,P,O,SONGS OF AFINARTE,30.00,00817874992,"BMI     ",05/11/2025,WORKS REGISTRATION,T3323318323,Reconciled
73067370,YO NACI PA SER JEFE,P,O,MELODIES OF AFINARTE,0.00,00807953316,"ASCAP   ",05/11/2025,WORKS REGISTRATION,T3323318323,Reconciled
73067370,YO NACI PA SER JEFE,W," ",DIAZ BORJA GERARDO,70.00,00845394311,"ASCAP   ",05/11/2025,WORKS REGISTRATION,T3323318323,Reconciled
73067370,YO NACI PA SER JEFE,P,O,MELODIES OF RIGOLETTO MUSIC PUBLISHING,70.00,01036461187,"ASCAP   ",05/11/2025,WORKS REGISTRATION,T3323318323,Reconciled
73067370,YO NACI PA SER JEFE,W," ",QUEZADA VILLANUEVA ALFONSO,30.00,01253383362,"BMI     ",05/11/2025,WORKS REGISTRATION,T3323318323,Reconciled
73237548,UNA RAYA MAS AL TIGRE,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/21/2025,WORKS REGISTRATION,T3326731577,Reconciled
73237548,UNA RAYA MAS AL TIGRE,W," ",MURILLO ZAZUETA MIGUEL GUADALUPE MR,100.00,01107107016,"BMI     ",05/21/2025,WORKS REGISTRATION,T3326731577,Reconciled
73237550,EL VALOR DEL VIEJITO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/21/2025,WORKS REGISTRATION,T3326731931,Reconciled
73237550,EL VALOR DEL VIEJITO,W," ",RAFAEL COBIAN CARO,100.00,00823332955,"BMI     ",05/21/2025,WORKS REGISTRATION,T3326731931,Reconciled
73237552,COCINA EN LA SELVA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/21/2025,WORKS REGISTRATION,T3326731884,Reconciled
73237552,COCINA EN LA SELVA,W," ",RAFAEL COBIAN CARO,100.00,00823332955,"BMI     ",05/21/2025,WORKS REGISTRATION,T3326731884,Reconciled
73237605,EL DE MICHOACAN,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/21/2025,WORKS REGISTRATION,T3326731340,Reconciled
73237605,EL DE MICHOACAN,W," ",RAFAEL COBIAN CARO,100.00,00823332955,"BMI     ",05/21/2025,WORKS REGISTRATION,T3326731340,Reconciled
73237622,DE LAS FILAS DEL RATON,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/21/2025,WORKS REGISTRATION,T3326810333,Reconciled
73237622,DE LAS FILAS DEL RATON,W," ",RAFAEL COBIAN CARO,100.00,00823332955,"BMI     ",05/21/2025,WORKS REGISTRATION,T3326810333,Reconciled
73417538,TIKTOK TIKTOK,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/27/2025,WORKS REGISTRATION,T3328358410,Reconciled
73417538,TIKTOK TIKTOK,W," ",MURILLO ZAZUETA MIGUEL GUADALUPE MR,100.00,01107107016,"BMI     ",05/27/2025,WORKS REGISTRATION,T3328358410,Reconciled
73417567,MENTE POSITIVA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/27/2025,WORKS REGISTRATION,T3328352490,Reconciled
73417567,MENTE POSITIVA,W," ",GARCIA NICOLAS JR (MR),100.00,00735012771,"BMI     ",05/27/2025,WORKS REGISTRATION,T3328352490,Reconciled
73417620,POCO A POCO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/27/2025,WORKS REGISTRATION,T3328351895,Reconciled
73417620,POCO A POCO,W," ",MONTEMAYOR MARQUEZ KEVIN,100.00,01265491046,"BMI     ",05/27/2025,WORKS REGISTRATION,T3328351895,Reconciled
73482089,LA SANTA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",05/31/2025,WORKS REGISTRATION,T3330065691,Reconciled
73482089,LA SANTA,W," ",MELENDRES NAVA GABRIELA PATRICIA,100.00,01269990199,"BMI     ",05/31/2025,WORKS REGISTRATION,T3330065691,Reconciled
73649444,SUPERCARGADA,W," ",NORIEGA PADILLA TLALOC,20.00,00661191062,"SACM    ",08/27/2025,WORKS REGISTRATION,T3329587335,Reconciled
73649444,SUPERCARGADA,W," ",DE LA CRUZ GARCIA ALFONSO,20.00,00725639621,"ASCAP   ",08/27/2025,WORKS REGISTRATION,T3329587335,Reconciled
73649444,SUPERCARGADA,W," ",TORRES NIEBLAS JESUS ENRIQUE,20.00,00800372481,"BMI     ",08/27/2025,WORKS REGISTRATION,T3329587335,Reconciled
73649444,SUPERCARGADA,P,O,SONGS OF AFINARTE,40.00,00817874992,"BMI     ",08/27/2025,WORKS REGISTRATION,T3329587335,Reconciled
73649444,SUPERCARGADA,P,O,MELODIES OF AFINARTE,0.00,00807953316,"ASCAP   ",08/27/2025,WORKS REGISTRATION,T3329587335,Reconciled
73649444,SUPERCARGADA,W," ",ZAPATA ORLANDO,20.00,01051027316,"ASCAP   ",08/27/2025,WORKS REGISTRATION,T3329587335,Reconciled
73649444,SUPERCARGADA,W," ",ZAPATA ROLANDO,20.00,01051026907,"ASCAP   ",08/27/2025,WORKS REGISTRATION,T3329587335,Reconciled
73649444,SUPERCARGADA,P,O,MELODIES OF RIGOLETTO MUSIC PUBLISHING,60.00,01036461187,"ASCAP   ",08/27/2025,WORKS REGISTRATION,T3329587335,Reconciled
74030623,PUNTA DE BESITOS,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",06/27/2025,WORKS REGISTRATION,T3333629606,Reconciled
74030623,PUNTA DE BESITOS,W," ",AISPURO DAVID MR,100.00,01290628640,"BMI     ",06/27/2025,WORKS REGISTRATION,T3333629606,Reconciled
74035821,LA BUENA ENSENANZA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",06/28/2025,WORKS REGISTRATION,T3335171109,Reconciled
74035821,LA BUENA ENSENANZA,W," ",VILCHIS LUIS MANUEL,100.00,01222855958,"BMI     ",06/28/2025,WORKS REGISTRATION,T3335171109,Reconciled
75188687,ME GUSTAS,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",09/12/2025,WORKS REGISTRATION,T3351455120,Reconciled
75188687,ME GUSTAS,W," ",JULIO NAPOLES,100.00,01142038008,"BMI     ",09/12/2025,WORKS REGISTRATION,T3351455120,Reconciled
75415352,UNA TROKA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",09/23/2025,WORKS REGISTRATION,T3354559363,Reconciled
75415352,UNA TROKA,W," ",HERNANDEZ GAYTAN OBED EMANUELMR,100.00,01278882985,"BMI     ",09/23/2025,WORKS REGISTRATION,T3354559363,Reconciled
75415355,TRAGOS Y A LA CAMA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",09/23/2025,WORKS REGISTRATION,T3354559330,Reconciled
75415355,TRAGOS Y A LA CAMA,W," ",QUEZADA ALFONSO DE JESUS JR MR,100.00,00870476513,"BMI     ",09/23/2025,WORKS REGISTRATION,T3354559330,Reconciled
75415366,EL DEL GABACHO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",09/23/2025,WORKS REGISTRATION,T3354559238,Reconciled
75415366,EL DEL GABACHO,W," ",LOPEZ VALENZUELA ROBIN IVAN,100.00,01260982444,"BMI     ",09/23/2025,WORKS REGISTRATION,T3354559238,Reconciled
75415375,MINIMO,P,O,SONGS OF AFINARTE,50.00,00817874992,"BMI     ",09/23/2025,WORKS REGISTRATION,T3354643731,Reconciled
75415375,MINIMO,P,O,MUSIC OF AFINARTE,50.00,00817094629,"SESAC   ",09/23/2025,WORKS REGISTRATION,T3354643731,Reconciled
75415375,MINIMO,W," ",COPPEL PAEZ SERGIO ALEJANDRO,50.00,00897083779,"SESAC   ",09/23/2025,WORKS REGISTRATION,T3354643731,Reconciled
75415375,MINIMO,W," ",NAPOLES ALFARO JULIO CESAR,50.00,00820076078,"BMI     ",09/23/2025,WORKS REGISTRATION,T3354643731,Reconciled
75415521,QUE PASARA MANANA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",09/23/2025,WORKS REGISTRATION,T3354643048,Reconciled
75415521,QUE PASARA MANANA,W," ",MURILLO ZAZUETA MIGUEL GUADALUPE MR,50.00,01107107016,"BMI     ",09/23/2025,WORKS REGISTRATION,T3354643048,Reconciled
75415521,QUE PASARA MANANA,W," ",LOPEZ AISPURO MANUEL ALEJANDRO,50.00,01230001052,"BMI     ",09/23/2025,WORKS REGISTRATION,T3354643048,Reconciled
75415535,EL MISMO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",09/23/2025,WORKS REGISTRATION,T3354642830,Reconciled
75415535,EL MISMO,W," ",MURILLO ZAZUETA MIGUEL GUADALUPE MR,100.00,01107107016,"BMI     ",09/23/2025,WORKS REGISTRATION,T3354642830,Reconciled
75415674,MI CORRIDO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",09/23/2025,WORKS REGISTRATION,T3354558780,Reconciled
75415674,MI CORRIDO,W," ",MURILLO ZAZUETA MIGUEL GUADALUPE MR,100.00,01107107016,"BMI     ",09/23/2025,WORKS REGISTRATION,T3354558780,Reconciled
75415699,PRINCIPIOS,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",09/23/2025,WORKS REGISTRATION,T3354558633,Reconciled
75415699,PRINCIPIOS,W," ",PINEDA JOSE,100.00,00664430742,"BMI     ",09/23/2025,WORKS REGISTRATION,T3354558633,Reconciled
75514123,NO TE QUEDES CON LAS GANAS,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",09/30/2025,WORKS REGISTRATION,"           ",Pending Society Review
75514123,NO TE QUEDES CON LAS GANAS,W," ",QUEZADA VILLANUEVA ALFONSO,100.00,01253383362,"BMI     ",09/30/2025,WORKS REGISTRATION,"           ",Pending Society Review
75853884,LA REACCION,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",10/12/2025,WORKS REGISTRATION,T3358892130,Reconciled
75853884,LA REACCION,W," ",AISPURO DAVID MR,100.00,01290628640,"BMI     ",10/12/2025,WORKS REGISTRATION,T3358892130,Reconciled
76780112,COLOMBIANAS,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",12/10/2025,WORKS REGISTRATION,T3369946641,Reconciled
76780112,COLOMBIANAS,W," ",MURILLO ZAZUETA MIGUEL GUADALUPE MR,50.00,01107107016,"BMI     ",12/10/2025,WORKS REGISTRATION,T3369946641,Reconciled
76780112,COLOMBIANAS,W," ",LOPEZ AISPURO MANUEL ALEJANDRO,50.00,01230001052,"BMI     ",12/10/2025,WORKS REGISTRATION,T3369946641,Reconciled
76780250,MANANA SERA OTRO DIA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",12/10/2025,WORKS REGISTRATION,T3369946210,Reconciled
76780250,MANANA SERA OTRO DIA,W," ",MURILLO ZAZUETA MIGUEL GUADALUPE MR,100.00,01107107016,"BMI     ",12/10/2025,WORKS REGISTRATION,T3369946210,Reconciled
76780527,YA NO PUEDO MAS,W," ",LIZARRAGA JORGE SAWEY,100.00,01301860197,"BMI     ",12/10/2025,WORKS REGISTRATION,T3369945660,Reconciled
76780527,YA NO PUEDO MAS,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",12/10/2025,WORKS REGISTRATION,T3369945660,Reconciled
76780538,RICH KID VIBE,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",12/10/2025,WORKS REGISTRATION,T3369945762,Reconciled
76780538,RICH KID VIBE,W," ",REYES FERNANDO VALENZUELA MR,100.00,00382436942,"BMI     ",12/10/2025,WORKS REGISTRATION,T3369945762,Reconciled
77191204,LA LOTERIA,W," ",NAPOLES ALFARO JULIO CESAR,50.00,00820076078,"BMI     ",01/07/2026,WORKS REGISTRATION,"           ",Pending Society Review
77191204,LA LOTERIA,W," ",DE LA CRUZ GARCIA ALFONSO,50.00,00725639621,"ASCAP   ",01/07/2026,WORKS REGISTRATION,"           ",Pending Society Review
77191204,LA LOTERIA,P,O,SONGS OF AFINARTE,50.00,00817874992,"BMI     ",01/07/2026,WORKS REGISTRATION,"           ",Pending Society Review
77191204,LA LOTERIA,P,O,MELODIES OF AFINARTE,50.00,00807953316,"ASCAP   ",01/07/2026,WORKS REGISTRATION,"           ",Pending Society Review
77208818,CLARO Y RECIO,W," ",NAPOLES ALFARO JULIO CESAR,33.33,00820076078,"BMI     ",01/09/2026,WORKS REGISTRATION,T3335665771,Reconciled
77208818,CLARO Y RECIO,W," ",DE LA CRUZ GARCIA ALFONSO,33.32,00725639621,"ASCAP   ",01/09/2026,WORKS REGISTRATION,T3335665771,Reconciled
77208818,CLARO Y RECIO,P,O,SONGS OF AFINARTE,66.67,00817874992,"BMI     ",01/09/2026,WORKS REGISTRATION,T3335665771,Reconciled
77208818,CLARO Y RECIO,P,O,MELODIES OF AFINARTE,33.32,00807953316,"ASCAP   ",01/09/2026,WORKS REGISTRATION,T3335665771,Reconciled
77208818,CLARO Y RECIO,W," ",QUEZADA VILLANUEVA ALFONSO,33.34,01253383362,"BMI     ",01/09/2026,WORKS REGISTRATION,T3335665771,Reconciled
77208976,DIME QUE PREFIERES,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",03/05/2026,WORKS REGISTRATION,T3390077933,Pending Society Review
77208976,DIME QUE PREFIERES,W," ",AMARO PEREZ VICTOR EDUARDO,100.00,01055196755,"BMI     ",03/05/2026,WORKS REGISTRATION,T3390077933,Pending Society Review
77209107,SOMOS IGUALES,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",03/05/2026,WORKS REGISTRATION,T3390077897,Pending Society Review
77209107,SOMOS IGUALES,W," ",AGUILERA SILOS AMADOR,33.34,00820768531,"SACM    ",03/05/2026,WORKS REGISTRATION,T3390077897,Pending Society Review
77209107,SOMOS IGUALES,W," ",JASSO VILCHE VICTOR MANUEL,33.33,01006323612,"SACM    ",03/05/2026,WORKS REGISTRATION,T3390077897,Pending Society Review
77209107,SOMOS IGUALES,W," ",CHAVEZ RODRIGUEZ JESUS ENRIQUE,33.33,01133125311,"BMI     ",03/05/2026,WORKS REGISTRATION,T3390077897,Pending Society Review
77395691,ANDARES,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",01/25/2026,WORKS REGISTRATION,T3381527062,Pending Society Review
77395691,ANDARES,W," ",MURILLO ZAZUETA MIGUEL GUADALUPE MR,100.00,01107107016,"BMI     ",01/25/2026,WORKS REGISTRATION,T3381527062,Pending Society Review
77456236,NINA DE CASA,W," ",CASTRO GERMAN,50.00,00702755554,"BMI     ",03/06/2026,WORKS REGISTRATION,T3396777069,Reconciled
77456236,NINA DE CASA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",03/06/2026,WORKS REGISTRATION,T3396777069,Reconciled
77456236,NINA DE CASA,W," ",GAXIOLA SANCHEZ ELEAZAR,50.00,01337507844,"BMI     ",03/06/2026,WORKS REGISTRATION,T3396777069,Reconciled
77500622,RETIRO LO DICHO,W," ",ORTIZ FERNANDO,100.00,"           ","NA      ",01/29/2026,WORKS REGISTRATION,"           ",Pending Society Review
77500622,RETIRO LO DICHO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",01/29/2026,WORKS REGISTRATION,"           ",Pending Society Review
77500711,TRONANDO LIGAS,W," ",MONTEMAYOR MARQUEZ KEVIN,33.33,01265491046,"BMI     ",01/29/2026,WORKS REGISTRATION,T3381305751,Pending Society Review
77500711,TRONANDO LIGAS,W," ",HERNANDEZ DIAZ ARMANDO,33.33,01265491340,"BMI     ",01/29/2026,WORKS REGISTRATION,T3381305751,Pending Society Review
77500711,TRONANDO LIGAS,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",01/29/2026,WORKS REGISTRATION,T3381305751,Pending Society Review
77500711,TRONANDO LIGAS,W," ",QUEZADA VILLANUEVA ALFONSO,33.34,01253383362,"BMI     ",01/29/2026,WORKS REGISTRATION,T3381305751,Pending Society Review
77500756,QUE BONITO,W," ",LIZARRAGA MARTINEZ JORGE,50.00,01301860099,"BMI     ",01/29/2026,WORKS REGISTRATION,T3381305400,Pending Society Review
77500756,QUE BONITO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",01/29/2026,WORKS REGISTRATION,T3381305400,Pending Society Review
77500756,QUE BONITO,W," ",AMARO MANUEL MOLINA,50.00,01146719643,"BMI     ",01/29/2026,WORKS REGISTRATION,T3381305400,Pending Society Review
77500841,SIN FOTO DE PERFIL,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",01/29/2026,WORKS REGISTRATION,T3381305615,Pending Society Review
77500841,SIN FOTO DE PERFIL,W," ",QUEZADA ALFONSO DE JESUS JR MR,100.00,00870476513,"BMI     ",01/29/2026,WORKS REGISTRATION,T3381305615,Pending Society Review
77576845,LA CARRETA,W," ",NAPOLES ALFARO JULIO CESAR,25.00,00820076078,"BMI     ",02/04/2026,WORKS REGISTRATION,T3383495674,Pending Society Review
77576845,LA CARRETA,W," ",TORRES NIEBLAS JESUS ENRIQUE,25.00,00800372481,"BMI     ",02/04/2026,WORKS REGISTRATION,T3383495674,Pending Society Review
77576845,LA CARRETA,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",02/04/2026,WORKS REGISTRATION,T3383495674,Pending Society Review
77576845,LA CARRETA,W," ",QUEZADA ALFONSO DE JESUS JR MR,25.00,00870476513,"BMI     ",02/04/2026,WORKS REGISTRATION,T3383495674,Pending Society Review
77576845,LA CARRETA,W," ",ORTIZ NAVARRO RONALDO,25.00,01258117064,"BMI     ",02/04/2026,WORKS REGISTRATION,T3383495674,Pending Society Review
77576868,EL CHAMAQUITO,P,O,SONGS OF AFINARTE,100.00,00817874992,"BMI     ",02/04/2026,WORKS REGISTRATION,T3383495516,Pending Society Review
77576868,EL CHAMAQUITO,W," ",QUEZADA ALFONSO DE JESUS JR MR,50.00,00870476513,"BMI     ",02/04/2026,WORKS REGISTRATION,T3383495516,Pending Society Review
77576868,EL CHAMAQUITO,W," ",ORTIZ NAVARRO RONALDO,50.00,01258117064,"BMI     ",02/04/2026,WORKS REGISTRATION,T3383495516,Pending Society Review
77603092,TE BOTE,W," ",MONTEMAYOR MARQUEZ KEVIN,50.00,01265491046,"BMI     ",02/06/2026,WORKS REGISTRATION,T3383465741,Reconciled
